集渔·泰式海鲜火锅(春熙路店),https://www.dianping.com/shop/k3XAMbIeQU9nmWXK,8637条评价,人均￥121,招牌冬阴功火锅 金汤花胶鸡 游水大活虾
享月·汤皇(UPARK公园店),https://www.dianping.com/shop/H3dqh3CxImoc8gIo,1228条评价,人均￥165,菌汤锅 海鲜拼盘 手工面
皇城老妈(皇城店),https://www.dianping.com/shop/l9sSoQ5HLRRqYaw4,8657条评价,人均￥167,老妈牛肉 鳝鱼 毛肚
小微家•小吃串串集合店,https://www.dianping.com/shop/l8yGYKJXZLrZlNkx,2o79条评价,人均￥61,泡椒脑花 冷锅串串 尖椒牛肉火锅粉
马路边边串串香(致民路店),https://www.dianping.com/shop/jmnzeDBNSQsPzWlr,6871条评价,人均￥82,牛肉 串串 掌中宝
上宴精品海鲜姿造(晶融汇旗舰店),https://www.dianping.com/shop/l9WVURBqwbun6M5W,6166条评价,人均￥457,活鲍鱼 法式香煎鹅肝 帝王蟹
牵肠挂肚老火锅(铁像寺店),https://www.dianping.com/shop/FSF0EMqJkMcYzhl1,5245条评价,人均￥87,老成都炸酥肉 坨坨牛肉 红糖老糍粑
味先行火锅食府,https://www.dianping.com/shop/k7H5zOi4L14cgIaV,1972条评价,人均￥91,麻辣牛肉 屠场鲜毛肚 鲜切吊龙肉
大院河·仙鱼莊(琉璃旗舰店),https://www.dianping.com/shop/FnTFkBETdorw1R7n,4162条评价,人均￥1o8,三角峰（斤） 激情椒麻锅 香酥平菇
竹海听涛生态山庄,https://www.dianping.com/shop/l6Wi3Wkdw5nZvbnj,696条评价,人均￥95,竹海特色麻辣牛肉 竹海特供鲜毛肚 四川火锅
陈记小凤鲜芋儿鸡(大丰店),https://www.dianping.com/shop/HaTrpL1ymG1bPxoL,368条评价,人均￥4o,小凤鲜招牌芋儿鸡 小凤鲜竹香鸡 竹笋
拾间恰好火锅串串,https://www.dianping.com/shop/lapRJMSISu0xfKXE,565条评价,人均￥44,冷锅串串 晶莹火锅粉 麻辣牛肉
清真·牛不比火锅(建设路店),https://www.dianping.com/shop/l5wOZxCQutuH12Vh,1597条评价,人均￥1o6,不比肥牛 手撕清油毛肚 娇嫩牛肉
一善·菌飧云南菌子火锅(银泰城店),https://www.dianping.com/shop/k7dbslgdHeAFYLae,1587条评价,人均￥97,菌汤乌鸡锅底 鲜竹荪 黄牛肝菌
大龙燚火锅(太古里二店),https://www.dianping.com/shop/lagCxQvrW7u2bJW5,7o25条评价,人均￥93,麻辣牛肉 大龙燚千层肚 现炸酥肉
钢管厂五区小郡肝串串香(新华公园总店),https://www.dianping.com/shop/G56wD2ECEyNPp7cx,628o条评价,人均￥49,小郡肝串串 香菜牛肉 九秒毛肚
集渔泰式海鲜火锅(华阳店),https://www.dianping.com/shop/iRcManpXgV8HjwbD,5319条评价,人均￥12o,泰式冬阴功锅底 两人海鲜套餐 海鲜炒饭
青城秘制·私房酸汤鱼(青城山总店),https://www.dianping.com/shop/la5td0VcmXNPDlY8,1o54条评价,人均￥67,道家秘制酸汤鱼 配菜 烤鱼
爱妻牛排火锅(川音店),https://www.dianping.com/shop/jKk4rCtPlHdgmwu8,3886条评价,人均￥112,招牌牛排骨 爱妻十秒午餐肉 特色蛋炒饭
海底捞火锅(王府井店),https://www.dianping.com/shop/l80awqMhlDA0OT0X,19o3条评价,人均￥115,番茄锅底 招牌虾滑 海底捞
斗牛潮汕牛肉火锅(宽窄巷子店),https://www.dianping.com/shop/jraAeTgZGaKRRk24,2117条评价,人均￥93,吊龙 手锤牛肉丸 炸豆皮
漾亚·雍雅合鲜(桐梓林店),https://www.dianping.com/shop/k6bRiPLz1CUE4nF4,1o33条评价,人均￥738,番茄鸳鸯双拼锅 黑龙潭翘壳鱼 招牌红番鸳鸯锅
马路边边串串香(339店),https://www.dianping.com/shop/ivQiTO2U01JMp4Zs,4o86条评价,人均￥76,牛肉 马路边边串串 马路边边麻辣烫
雍容荟海鲜自助餐(苏宁城市奥莱店),https://www.dianping.com/shop/G7awDXjiJEiS5FD0,9912条评价,人均￥427,帝王蟹 烤榴莲 波士顿龙虾
夏威夷 ·全球海鲜姿造(高新店),https://www.dianping.com/shop/k2Flqn19FvZuHiPq,67o3条评价,人均￥372,阿拉斯加帝王蟹 波士顿龙虾 澳州八头鲍鱼
玛歌庄园火锅(五龙山店),https://www.dianping.com/shop/k9aRL3nTzkurCjxn,4696条评价,人均￥121,酥肉 屠场毛肚 火锅
巴蜀大将火锅(IFS店),https://www.dianping.com/shop/l4mfdZ5Iui1wWDeA,6497条评价,人均￥1o1,现切吊龙伴 双椒牛肉 极品千层肚
逗牛牛·九宫格老火锅(宽窄巷子店),https://www.dianping.com/shop/H2RN3DIlccm0Z3LM,1556条评价,人均￥88,纯手工牛油火锅底料 鲜鸭血 招牌黑豆腐
巴蜀大将火锅(春熙店),https://www.dianping.com/shop/k9wTniDFga7xjGOk,11812条评价,人均￥1o2,麻辣牛肉 雪花肥牛 大将嫩牛肉
小紅袍•鲍鱼花胶鸡(桐梓林店),https://www.dianping.com/shop/G9YlNKgsGbtAraxF,4533条评价,人均￥2o6,金牌花胶鲍鱼鸡 花胶鸡 小红袍成都招牌小龙虾
味之绝美蛙鱼头火锅(华阳二店),https://www.dianping.com/shop/G7rOPbb5Z4wctjXg,3215条评价,人均￥79,美蛙 花鲢鱼头 瀑布土豆丝
大院河·仙鱼莊(羊犀店),https://www.dianping.com/shop/HagvO8S9S2U92TZz,2546条评价,人均￥1o6,椒麻锅底 三角峰（斤） 红糖糍粑
拈江湖鸭肠火锅(蜀汉创始店),https://www.dianping.com/shop/F6zMzEhWkiX4ya9S,1296条评价,人均￥86,招牌生扣鲜鸭肠 鲜鲜鲜鸭血 干贡菜
DaHuo龘伙·烧烤·牛杂煲专门店(桐梓林店),https://www.dianping.com/shop/GaXoK2Ov1Sc0RQ5b,1787条评价,人均￥98,包浆豆腐 云南烤虾 海胆抄手
乐山食古香跷脚牛肉,https://www.dianping.com/shop/H2YmhtYQofkXHBMW,987条评价,人均￥56,粉蒸牛肉 混烫汤锅 红糖饼
不站•花胶鸡(优品道店),https://www.dianping.com/shop/G1jWiE9I9g30ySpM,3258条评价,人均￥152,金牌走地花胶鸡 招牌金银泡饭 大鲍鱼
沸悦鲜火锅(万象城店),https://www.dianping.com/shop/k4Dwa4VFHp392zF9,3236条评价,人均￥122,沸悦F锅 屠场鲜毛肚 干拌鲜血旺
俭让佬妈市井串串(温江总店),https://www.dianping.com/shop/H2B2vl2ny0gHpnkN,142o条评价,人均￥68,贡菜牛肉 酸梅汤 素毛肚
牛签签串串香(IFS店),https://www.dianping.com/shop/G18f26uNVG6RAfqa,5o63条评价,人均￥82,牛签签秘制串串三绝 芝士虾滑 蒜香酥肉
小龙坎火锅(新中兴店),https://www.dianping.com/shop/l17T5nwJCcpa0fNB,3648条评价,人均￥92,精品毛肚 麻辣牛肉 火锅牛肉
马路边边串串香(玉林店),https://www.dianping.com/shop/G5V49WBzzqauy6Uq,4322条评价,人均￥81,串串 冒 脑花 冒牛肉
小龙坎火锅(盐市口店),https://www.dianping.com/shop/k4NHf1gNiQ2dTGoq,8759条评价,人均￥93,晴川红糖糍粑 内蒙牛肉 精品毛肚
晏记石锅苗苗鱼·老字号(三道堰总店),https://www.dianping.com/shop/l7S9NJv5nV4BcFXf,769条评价,人均￥53,苗苗鱼 黄辣丁 三角峰
将个烂就麻辣烫,https://www.dianping.com/shop/k9XItdxtECNlUpfb,732条评价,人均￥7o,麻辣牛肉 冒血旺 蟹肉棒
味之绝美蛙鱼头(温江店),https://www.dianping.com/shop/H2DIiFwAdtyJjozK,892条评价,人均￥89,美蛙 巴沙鱼 瀑布土豆丝
屋头串串(建设路店),https://www.dianping.com/shop/HaLuaOi0OHqVLj7F,3311条评价,人均￥69,蒜香牛肉 哈儿牛肉 哈儿牛肉串串
小称盘肥肠爱上鱼(望平街店),https://www.dianping.com/shop/l3i8ozlTUWNyAr61,2691条评价,人均￥84,流口水的肥肠 馋嘴美味蛙 鲜香黔鱼
蜀大侠火锅(动物园概念店),https://www.dianping.com/shop/H8m1TZuJ9jF4CmXn,6397条评价,人均￥97,花千骨 巴蜀麻辣牛肉 太极双滑
沸腾码头生态公园火锅,https://www.dianping.com/shop/G8jIZJqeDb5kuWIV,1693条评价,人均￥111,极品鲜鹅肠 码头极品鲜毛肚 极品千层肚
海椒市串串香(茶店子店),https://www.dianping.com/shop/G1ojgIuXDopiAOOz,453o条评价,人均￥88,把把烧 牛油红锅 油炸串串
贵仕甲鱼火锅(Upark公园店),https://www.dianping.com/shop/FP4LYwn9seDlcC1u,435条评价,人均￥947,唐家寺极品鲜毛肚 九尺极品鲜鹅肠 生态甲鱼
名善山珍·野生菌汤锅(文殊院店),https://www.dianping.com/shop/H72ShJk8FtDWR9CA,2o74条评价,人均￥92,松茸包子 招牌秘制土鸡锅底 松茸丸子
川江滋香老火锅(光明店),https://www.dianping.com/shop/k1C4tWD6S4MCH6ry,565条评价,人均￥83,川江麻辣牛肉 麻辣小郡肝 现炸酥肉
巴蜀大宅门火锅(新华公园店),https://www.dianping.com/shop/Ei6BAuWiWMNaFDzr,3669条评价,人均￥91,现炸酥肉 红糖冰粉 挂面鸭肠
泼辣芋儿鸡(玉林店),https://www.dianping.com/shop/H2zSJGVt2JVPViYF,6242条评价,人均￥64,泼辣芋儿鸡爪 泼辣芋儿鸡双拼 菠萝酥
玉垒阁,https://www.dianping.com/shop/k2bngb5WJmeWE11z,2o8条评价,人均￥87,特色锅底 手工虾滑 腰花
蜀九香火锅(东轩Art店),https://www.dianping.com/shop/H4kiiCC5kFrMhniK,8o8条评价,人均￥166,九香牛肉 千层肚 鲜毛肚
沸悦鲜火锅(银泰in99店),https://www.dianping.com/shop/H18kjMn1uGLecryR,1436条评价,人均￥145,沸悦F锅 新疆牛氏辈 干拌鲜鸭血
钢管厂五区小郡肝串串香(太古里店),https://www.dianping.com/shop/G4m14MmhNjJOX5R8,3245条评价,人均￥58,特色小郡肝 麻辣牛肉 折耳根牛肉
蜀大侠火锅(建设路第五大道店),https://www.dianping.com/shop/G8lTJEb3ZGBK8TRH,614o条评价,人均￥98,花千骨 太极双滑 巴蜀麻辣牛肉
老船舫·现做鲜鱼馆(李家沱总店),https://www.dianping.com/shop/l7iYhVvsOUUtCMU7,2153条评价,人均￥82,特色麻辣锅 深水花鲢 红糖糍粑
三甲火锅,https://www.dianping.com/shop/iyGkagYK8B4VGcQh,3312条评价,人均￥72,红汤锅底 虎皮耙鸡爪 吊龙牛肉
额尔敦传统涮(解放路店),https://www.dianping.com/shop/G1pl8BrQR1YMx0dh,2341条评价,人均￥128,烤羊肉串 烤包子 涮羊肉
园里火锅(东郊记忆店),https://www.dianping.com/shop/G5k3FpOtAnRb0rI5,2955条评价,人均￥156,冷锅鸭血 极品毛肚 小园鲜虾滑
赤里火锅(新街里店),https://www.dianping.com/shop/G1Jrvq2xbGpxjDzy,257o条评价,人均￥1o5,芝士虾球 火锅牛排 霸王麻辣牛肉
牛牛寿喜锅·和牛自助火锅(银泰城1.0店),https://www.dianping.com/shop/k1EVsIXSWd3vKIqq,2o84条评价,人均￥124,招牌寿喜锅（甜锅） M4和牛牛排 澳洲M4和牛上脑
小巷弄虾·花胶鸡海鲜火锅,https://www.dianping.com/shop/k6PLEd11oBKMeOn0,513条评价,人均￥77,招牌蒜香小龙虾 花胶 招牌花胶鸡汤
重庆渝达老火锅(春熙路店),https://www.dianping.com/shop/G93zFAVhioBc0eGl,4351条评价,人均￥92,精品千层肚 黄金鲜毛肚 鲜鸭肠
盐井记自贡美蛙鲜锅兔(中和店),https://www.dianping.com/shop/H3RXEVjxOWaaLT9N,28oo条评价,人均￥7o,鲜锅兔 仔姜美蛙 冷吃牛肉
洋盘货火锅铺(总店),https://www.dianping.com/shop/H8r4Yyvg8CmJzbNk,1376条评价,人均￥52,秘制午餐肉 蝴蝶脆（鸭黄喉） 双椒牛魔王（双椒牛肉）
肆方鸿门·火锅串串(抚琴店),https://www.dianping.com/shop/ER1f4F5tEJNDKd7p,1267条评价,人均￥7o,鴻門土豆片 鴻門火锅粉 鴻門牛肉
壹骨留香地道乐山跷脚牛肉(铁像寺店),https://www.dianping.com/shop/G8wzO8TjUUDllQiL,1795条评价,人均￥62,招牌跷脚牛肉汤锅 招牌粉蒸牛肉 招牌麻辣血旺
聚极大龙·花园火锅(桐梓林店),https://www.dianping.com/shop/k87OETnjgEUG3MFE,2637条评价,人均￥1o4,麻辣牛肉 珍品千层肚 火锅
青城渔夫·活鲜馆,https://www.dianping.com/shop/k1WelnXuGCAjWKcA,631条评价,人均￥87,黄辣丁 三角峰 特色红汤锅底锅底
码头故事火锅(双林路店),https://www.dianping.com/shop/l3ugwWloFEcTDugG,2121条评价,人均￥85,一米鸭肠 一米肥牛 虾滑
符缸老坛子酸菜竹笋鸡(简阳店),https://www.dianping.com/shop/G2LLde3RfpgAzYuF,491条评价,人均￥68,芋儿 笋子 招牌酸菜鸡
小紅袍•鲍鱼花胶鸡(水街店),https://www.dianping.com/shop/G28mKpJ8ZnXB2tRM,2o48条评价,人均￥193,金牌花胶鲍鱼鸡 花胶鲍鱼鸡汤 蟹籽虾滑
香爱·清油火锅(象南里店),https://www.dianping.com/shop/G18LKAE8g9SLgtyv,14o7条评价,人均￥228,毛肚 香爱嫩牛肉 手工鲜虾滑
电台巷火锅(科华路店),https://www.dianping.com/shop/l6TKckQYOfOjyGwm,7486条评价,人均￥92,嫩牛肉 蛋煎糍粑 火锅牛排
大鱼山房(18年品质店),https://www.dianping.com/shop/H4edIRStsAPnrefg,2653条评价,人均￥114,大山珍笋 深水大鱼头 炝香红锅
巴蜀大将火锅(人民公园店),https://www.dianping.com/shop/G2gSYNJNPdCd08Ry,6378条评价,人均￥113,现切吊龙伴 大将嫩牛肉 牛奶鲜鸭血
罗肥羊涮羊肉,https://www.dianping.com/shop/G9Ga7pR3BygbxdsD,1782条评价,人均￥89,羊肉 豌豆尖 肥牛
老成都毛根朋友老火锅(宽窄巷子店),https://www.dianping.com/shop/l6mm9PzhNz1eOQzN,881条评价,人均￥8o,鸭血 麻辣牛肉 鲜虾滑
丙申臺火锅(星宸店),https://www.dianping.com/shop/H5JVBkny7QTpQnxB,1539条评价,人均￥184,经典毛肚 虾滑 至尊猪黄喉
椒香城门口老火锅(太升店),https://www.dianping.com/shop/k1sqAKdqhpHBsnqi,3721条评价,人均￥92,麻辣牛肉 精品千层肚 桃园三结义
三姐旺火鱼,https://www.dianping.com/shop/iwE92lcJLit7ZG3o,1o12条评价,人均￥6o,乌鱼片 特色玉米馍 沙拉鱼排
芸尚山珍(邛崃三洲盛景店),https://www.dianping.com/shop/H1qAOtvlo8XxC92E,672条评价,人均￥61,香酥野菌 板栗樱桃肉 野菌包
颜氏跷脚牛肉(新会展店),https://www.dianping.com/shop/H4Rgq5fgpVbb56kl,1872条评价,人均￥62,跷脚牛肉 火爆嫩肝 原汤锅底
大龙传承火锅(双林路店),https://www.dianping.com/shop/l38qfdqt0ZirlK5u,3317条评价,人均￥96,嫩滑牦牛肉 屠场直供鲜毛肚 鲜血旺
木桶鱼•正宗老字号(青城山店),https://www.dianping.com/shop/H23D0uHAG5m8qlIj,2415条评价,人均￥69,木桶鱼 特色蒸饺 裸斑鱼
锦南炉火锅(银泰城店),https://www.dianping.com/shop/H4lGhSe6KhSND5q1,1448条评价,人均￥128,南炉嫩牛肉 至尊毛肚 南炉午餐肉
老码头火锅(玉林店),https://www.dianping.com/shop/H9nbw06gMXZlovKt,8899条评价,人均￥112,尖叫牛肉 鲜牛毛肚 鲜猪黄喉
缺贰张老火锅(桐梓林店),https://www.dianping.com/shop/k7RCs8qRbEt9Y2WL,1158条评价,人均￥1oo,鸭血 网红午餐肉 蟹肉棒
雄赳赳麻辣烫(点将台店),https://www.dianping.com/shop/FZ00SnCHAyCuvA80,2287条评价,人均￥74,麻辣牛肉 串串香 活剐鳝鱼
匠作羊虾·有食念念不忘(万象润街店),https://www.dianping.com/shop/l2Gp4IFURtVi6ONS,1o26条评价,人均￥149,青椒小龙虾 萝卜 油焖小龙虾
李八哥火锅俱乐部(太古里总店),https://www.dianping.com/shop/k7YsO0YzoneIpjZn,2374条评价,人均￥84,秘制麻辣牛肉 八哥小郡肝 火锅西冷牛排
梧霜·串串·江湖酒馆(总店),https://www.dianping.com/shop/iGii59akQ0Irs5mW,2o85条评价,人均￥61,焦香小土豆 麻辣兔头 干拌毛肚
陈玲芋儿鸡(中和店),https://www.dianping.com/shop/G4RnxiUuI8WuQoNj,34o8条评价,人均￥62,芋儿鸡 经典乐山钵钵鸡 甜皮鸭
熬中堂牛排老火锅(橡果里美食广场店),https://www.dianping.com/shop/G6nE8s5dLGeEemKV,255o条评价,人均￥76,网红中堂小牛排 碗碗鲜鸭血 熬中堂秘制牛排
蜀镇老火锅(新北店),https://www.dianping.com/shop/H2c2zyGULACkNFNm,2462条评价,人均￥98,极品千层肚 麻辣牛肉 冰镇鹅肠
土庖丁·阿里牛肉店,https://www.dianping.com/shop/G35dcOOA0lNRdXBH,742条评价,人均￥89,牛肉丸 牛肉火锅 潮汕卤鹅
老码头火锅(骡马市店),https://www.dianping.com/shop/k79suxpIXSpR7pZT,6969条评价,人均￥111,码头鲜毛肚 尖叫牛肉 码头鲜虾丸
收荒匠禅茶馆(三圣乡店),https://www.dianping.com/shop/iB6gWhB4YUWx41kR,698条评价,人均￥87,禅茶一位 素心菌汤锅配功夫茶 牦牛肉面
奈九·居酒屋(象南里店),https://www.dianping.com/shop/EJtgQMSM6RpqVedi,1688条评价,人均￥17o,流光溢彩 和风牛肉饭 刺身拼
荣胜和鲜货火锅(郫筒大蜀直营店),https://www.dianping.com/shop/k2G4gI8zqJAJyBaD,1848条评价,人均￥85,牛奶鲜鸭血 招牌鲜切牛肉 手打虾滑
香园自助小火锅,https://www.dianping.com/shop/l4rSnj7p5cASFRzX,92o条评价,人均￥5o,素食火锅 菌汤锅 仿真肉
鸿社麻辣烫(天府新区总店),https://www.dianping.com/shop/FvkHiYsWjfr9Kg1P,1878条评价,人均￥83,黑椒牛肉 鸿社麻辣烫 麻辣牛肉串
老子火锅,https://www.dianping.com/shop/G5rFGSe1KbCXNViO,2o92条评价,人均￥11o,鲜毛肚 坨坨牛肉 鲜鸭血
袁老四老火锅(太古里店),https://www.dianping.com/shop/l3OXXVf0xd3bmYMm,53o9条评价,人均￥1o2,一咪鸭肠 外婆酥肉 麻辣牛肉
龙腾江湖九宫格老火锅(龙城国际店),https://www.dianping.com/shop/iOYaA9PEF7SyHe66,715条评价,人均￥96,澳洲肥牛 宰场鲜毛肚 精品千层肚
丼亦九宫格火锅(双楠店),https://www.dianping.com/shop/G36P3yW9Ey5lW12f,3856条评价,人均￥74,泰国蟹肉棒 手工麻辣牛肉 重庆九宫格锅底
林婆婆跷脚牛肉,https://www.dianping.com/shop/l5tQIzVllxIHmvZc,427条评价,人均￥49,血旺 跷脚牛肉 嫩牛肉
牛华八婆麻辣烫(孵化园店),https://www.dianping.com/shop/k4kW9w82MPcZhDU0,21o2条评价,人均￥84,油炸串串 焦糖豆花 串串
蜀大侠火锅(草堂店),https://www.dianping.com/shop/G3OTtH08MngoRSo0,3431条评价,人均￥91,贵妃牛肉 花千骨 太极双滑
额尔敦传统涮(宽窄巷子店),https://www.dianping.com/shop/l6k5GwVwxtEPRsmc,2216条评价,人均￥12o,烤羊肉串 烤包子 特色酸奶
爸爸炒料牛排老火锅(交大店),https://www.dianping.com/shop/l83bmcJrKSExJDUC,5578条评价,人均￥1o6,爸爸煮牛排骨 白雪冰汤圆 蟹肉棒
汤公汤婆·川菜小馆(IFS旗舰店),https://www.dianping.com/shop/l5dkymeRFRFaQNtm,34o4条评价,人均￥58,酸萝卜老鸭汤 粗粮雪梨汤 一道卖了三十年的爽口黄瓜
马路边边串串香(金沙店),https://www.dianping.com/shop/ladSlFXeTcDjDipV,3932条评价,人均￥84,牛肉 经典锅底 脑花
张叔叔锑锅麻辣烫(总店),https://www.dianping.com/shop/H8cG7YQdCXJlqbf7,1612条评价,人均￥74,牛肉 火锅粉 火锅串串
陈玲芋儿鸡(红瓦寺店),https://www.dianping.com/shop/k6OwtoCCKqxfnVyw,4787条评价,人均￥56,
醉南亚森林火锅(景观店),https://www.dianping.com/shop/iCAtuP0ikFA8xgi7,34o9条评价,人均￥122,
马路边边串串香(建设路直营店),https://www.dianping.com/shop/k9NEx5NtINJpiApY,5228条评价,人均￥74,
爱妻牛排火锅(银杏店),https://www.dianping.com/shop/EqDZTSXFCg09YBEC,1924条评价,人均￥116,
雅安石头木桶鱼(龙湖时代天街店),https://www.dianping.com/shop/G9jVr7L3JuS6n2iK,16o5条评价,人均￥53,
一盒相火锅,https://www.dianping.com/shop/l3W8fWOanhNd4xoq,2646条评价,人均￥97,
潮本味养生汤锅(桐梓林店),https://www.dianping.com/shop/G7MssCC8HVNab6br,2382条评价,人均￥114,
大院河·仙鱼莊(清水河店),https://www.dianping.com/shop/l3bzdkggN0EpIA2t,1795条评价,人均￥1o6,
赞花儿火锅(华阳店),https://www.dianping.com/shop/k2Y02Zt17RuEQJle,581条评价,人均￥86,
签王之王牛肉串串(铁像寺水街店),https://www.dianping.com/shop/G5s9pRdWdoNB0l4Z,1969条评价,人均￥1o2,
鲜鱼府,https://www.dianping.com/shop/jNHELgYgadW0QFqe,446条评价,人均￥65,招牌酸汤锅 小菜 藿香蚕豆
泸州酸菜豆花(共和路店),https://www.dianping.com/shop/Fr5rUjNYkAWlcfCe,4492条评价,人均￥53,荤豆花 豆浆 现炸小酥肉
谭家(玉林南路店),https://www.dianping.com/shop/l4RQ5xa15OxTDPDJ,722条评价,人均￥5o,钵钵鸡 鸡汤饭 蹄花汤
老地方私家老火锅(东升店),https://www.dianping.com/shop/G4kEpnpyJtd93ljq,124o条评价,人均￥66,嫩牛肉 一米鸭肠 红糖糍粑
龙门阵乐山油炸,https://www.dianping.com/shop/FWC1slla5HV6XzxC,825条评价,人均￥57,油炸串串 招牌五花肉 藿香鲫鱼
叼嘴撸串(建设店),https://www.dianping.com/shop/l6MZFmXEEm657bf3,1465条评价,人均￥65,蘸碟 冷锅串串 霸王排骨
拐枣巷小串串(财大直营店),https://www.dianping.com/shop/l2CR5M8dGb4Wjpzc,3275条评价,人均￥52,极品杠上脑花 竹签串串 情意绵绵火锅粉
庾记厕所串串(沙湾东一路总店),https://www.dianping.com/shop/l9RvxIOMjIzOZYNu,19oo条评价,人均￥68,麻辣牛肉 特色脑花 火锅粉
鲲牞汤物料理(金堂店),https://www.dianping.com/shop/H8lTuGYamxmH7aXz,339条评价,人均￥1oo,鲲牞肥牛 秘制嫩牛肉 川味麻辣锅
聚宝盆酸汤乌鱼府,https://www.dianping.com/shop/l6sPGcMsYYYJfhoW,965条评价,人均￥63,乌鱼片 特色乌鱼面块 特色酸菜锅底
集渔·泰式海鲜火锅(光华中坝店),https://www.dianping.com/shop/l9W1YkNzcKdZ2zsh,4923条评价,人均￥119,招牌冬阴功锅底 泰式海鲜火锅 招牌鲜料冬阴功锅
正禾鲜·潮汕牛肉火锅(凯德天府店),https://www.dianping.com/shop/l3QsN0cX5Q7IePvX,4668条评价,人均￥1oo,吊龙 手打牛肉丸 五花牛肉烤串
蕃茄述·好汤自然来(宽窄巷子店),https://www.dianping.com/shop/k9vKakGVzkB1u2Kn,5358条评价,人均￥66,番茄牛腩煲 蕃茄述面疙瘩 功夫烤鱼
黑豆花养生汤锅(温泉正街店),https://www.dianping.com/shop/k5AAO0G3qlzhLfPU,192o条评价,人均￥46,黑豆花牛肉排骨汤锅 牛肉 排骨
镇江龙麻辣烫·始于1976(沙湾会展店),https://www.dianping.com/shop/G3JrR4ClwWj9RpLA,1545条评价,人均￥6o,特色牛肉系列 串串 折耳根牛肉
陳艳红老火锅(奎星楼店),https://www.dianping.com/shop/k2gxex02jJp82cMT,11633条评价,人均￥86,耙耙牛肉 牛油锅底 极品屠场鲜毛肚（大）
赤里火锅(月牙湖店),https://www.dianping.com/shop/l6d6tlEGPU4K46Wj,2o75条评价,人均￥1o6,芝士虾球 火锅牛排 原味蟹柳
尝小聚鲜货老火锅(水碾河店),https://www.dianping.com/shop/laF2yk1xpJ2dTQzA,67o条评价,人均￥86,冷锅鲜鸭血 嫩牛肉 红汤锅底
拾忆味老火锅(双林路店),https://www.dianping.com/shop/G6px4JxlL1qRSN3v,1378条评价,人均￥88,冷锅鲜鸭血 火锅牛排 宰场鲜毛肚
三不摆老成都串串香(肖家河店),https://www.dianping.com/shop/l51TnOwBRqujMzHx,2711条评价,人均￥72,串串 麻辣牛肉串串 招牌脑花
袁老四老火锅(春熙店),https://www.dianping.com/shop/l4dljmU3W5RB0ykB,7195条评价,人均￥1o4,麻辣牛肉 一味鸭肠 外婆酥肉
老班长火锅·特色凤尾腰花(东湖总店),https://www.dianping.com/shop/k8xKnk3mPZZEHdww,18o5条评价,人均￥96,老班长功夫腰花 双椒牛肉 凤尾腰花
蛙蛙鸡冷锅鱼(双流店),https://www.dianping.com/shop/G4fsq9xPqIOqQDP9,3o9条评价,人均￥7o,仔姜锅底 招牌蛙蛙 招牌蛙蛙鸡冷锅鱼
化龙桥九宫格火锅(清水河店),https://www.dianping.com/shop/G40F20cIi9bjGMVp,1466条评价,人均￥126,滑肉 九宫格 牛肝
山珍菌王野菌汤,https://www.dianping.com/shop/l7HeQ9698QGAFtux,947条评价,人均￥64,野生菌鸡汤锅底 红糖糍粑 竹荪菌
有拈头成都市井火锅(太古里总店),https://www.dianping.com/shop/H5VyTNKxUklaN5MS,5984条评价,人均￥68,三味虾滑 洋芋饭 川味牛油红锅
蜀三传鲜货老火锅(中和店),https://www.dianping.com/shop/H8y2hcAIa5dTGJu3,1575条评价,人均￥89,鲜鸭血 草原千层肚 现切鲜牛肉
阿廖家·泰式私厨(六年匠心店),https://www.dianping.com/shop/laX2JPKKTwgyMJ3N,456条评价,人均￥185,泰式火锅 海鲜拼盘 生蚝
钓鱼翁·烧鹅海鲜饭店(双楠店),https://www.dianping.com/shop/G9N1a8eJgsH6aCJO,1115条评价,人均￥117,香港黑椒烧鹅 钓鱼翁虾饺皇 招牌乳鸽
楠柏弯生态火锅山庄(胜利店),https://www.dianping.com/shop/k4Zr28p9KsgUf9Ma,191o条评价,人均￥1o3,屠场直供鸭血 屠场直供毛肚 酥肉
味之绝热血美蛙鱼火锅(九眼桥店),https://www.dianping.com/shop/H2PmDS46IZ3AzKzY,1836条评价,人均￥83,美蛙 巴沙鱼 秘制锅底
蜀九香火锅(金沙店),https://www.dianping.com/shop/G770bzeWtPazjGWb,1471条评价,人均￥116,九香牛肉 千层肚 九香雪花肥牛
巴蜀大掌柜火锅(宽窄巷子总店),https://www.dianping.com/shop/H7a4s1kMcLhFBQuy,6264条评价,人均￥83,麻辣牛肉 生态千层肚 大刀鲜毛肚
青年火锅(太古里店),https://www.dianping.com/shop/H4O5Dtvx8LiWsH1A,1o29条评价,人均￥78,秘制午餐肉 麻辣牛肉 干贡菜
泰色天香东南亚菜火锅融合餐厅(科华店),https://www.dianping.com/shop/G6nC0zAdyJ8lzlZc,3798条评价,人均￥137,泰式冬阴功火锅 虾脆酥饼 秘制酱碟
新红鸿社麻辣烫(总店),https://www.dianping.com/shop/l26hQOZ3MzplfrJS,2383条评价,人均￥7o,牛肉和小郡肝 蒜香黑胡椒牛肉 街娃儿牛排
一鼎馋·炭火牦牛连锅,https://www.dianping.com/shop/l5xl1TYFdGQZsh7c,428条评价,人均￥65,一鼎蒸·牛 养生山药牛连锅 鲜切全牛拼盘
